index,label
7594,dog
7595,bird
7596,ship
7597,airplane
7598,automobile
7599,deer
7600,frog
7601,frog
7602,frog
7603,cat
7604,airplane
7605,deer
7606,deer
7607,frog
7608,ship
7609,ship
7610,frog
7611,deer
7612,cat
7613,deer
7614,bird
7615,truck
7616,automobile
7617,ship
7618,bird
7619,automobile
7620,cat
7621,horse
7622,cat
7623,bird
7624,ship
7625,bird
7626,bird
7627,airplane
7628,bird
7629,frog
7630,airplane
7631,airplane
7632,ship
7633,deer
7634,truck
7635,truck
7636,horse
7637,frog
7638,automobile
7639,horse
7640,automobile
7641,ship
7642,frog
7643,cat
7644,truck
7645,bird
7646,horse
7647,deer
7648,dog
7649,cat
7650,ship
7651,cat
7652,dog
7653,frog
7654,truck
7655,frog
7656,deer
7657,deer
7658,horse
7659,bird
7660,airplane
7661,cat
7662,cat
7663,bird
7664,ship
7665,bird
7666,cat
7667,frog
7668,horse
7669,bird
7670,bird
7671,bird
7672,deer
7673,automobile
7674,frog
7675,airplane
7676,ship
7677,dog
7678,frog
7679,horse
7680,cat
7681,bird
7682,frog
7683,horse
7684,ship
7685,airplane
7686,airplane
7687,horse
7688,bird
7689,bird
7690,bird
7691,automobile
7692,truck
7693,horse
7694,airplane
7695,automobile
7696,bird
7697,truck
7698,bird
7699,deer
7700,airplane
7701,frog
7702,frog
7703,truck
7704,dog
7705,truck
7706,frog
7707,frog
7708,deer
7709,cat
7710,cat
7711,frog
7712,automobile
7713,ship
7714,deer
7715,automobile
7716,airplane
7717,horse
7718,automobile
7719,automobile
7720,ship
7721,cat
7722,truck
7723,airplane
7724,frog
7725,cat
7726,horse
7727,automobile
7728,airplane
7729,bird
7730,cat
7731,horse
7732,ship
7733,cat
7734,airplane
7735,deer
7736,deer
7737,ship
7738,truck
7739,dog
7740,frog
7741,deer
7742,bird
7743,dog
7744,dog
7745,dog
7746,bird
7747,bird
7748,ship
7749,frog
7750,automobile
7751,truck
7752,bird
7753,frog
7754,airplane
7755,horse
7756,automobile
7757,ship
7758,cat
7759,horse
7760,ship
7761,airplane
7762,frog
7763,frog
7764,truck
7765,ship
7766,automobile
7767,automobile
7768,bird
7769,deer
7770,dog
7771,ship
7772,airplane
7773,bird
7774,airplane
7775,bird
7776,frog
7777,automobile
7778,truck
7779,automobile
7780,horse
7781,dog
7782,bird
7783,cat
7784,deer
7785,cat
7786,deer
7787,truck
7788,frog
7789,truck
7790,dog
7791,dog
7792,bird
7793,frog
7794,airplane
7795,automobile
7796,deer
7797,bird
7798,ship
7799,ship
7800,cat
7801,ship
7802,airplane
7803,ship
7804,airplane
7805,cat
7806,frog
7807,deer
7808,frog
7809,deer
7810,bird
7811,dog
7812,frog
7813,cat
7814,frog
7815,bird
7816,dog
7817,airplane
7818,bird
7819,airplane
7820,deer
7821,horse
7822,airplane
7823,automobile
7824,deer
7825,bird
7826,ship
7827,truck
7828,bird
7829,cat
7830,ship
7831,automobile
7832,ship
7833,truck
7834,ship
7835,cat
7836,horse
7837,cat
7838,ship
7839,deer
7840,airplane
7841,ship
7842,deer
7843,horse
7844,airplane
7845,automobile
7846,deer
7847,dog
7848,truck
7849,airplane
7850,airplane
7851,truck
7852,automobile
7853,bird
7854,automobile
7855,airplane
7856,bird
7857,bird
7858,horse
7859,automobile
7860,dog
7861,horse
7862,frog
7863,horse
7864,frog
7865,deer
7866,automobile
7867,deer
7868,ship
7869,horse
7870,automobile
7871,frog
7872,automobile
7873,bird
7874,frog
7875,cat
7876,cat
7877,ship
7878,cat
7879,deer
7880,bird
7881,ship
7882,bird
7883,bird
7884,automobile
7885,horse
7886,frog
7887,frog
7888,automobile
7889,cat
7890,ship
7891,horse
7892,bird
7893,horse
7894,truck
7895,cat
7896,dog
7897,bird
7898,ship
7899,cat
7900,cat
7901,airplane
7902,bird
7903,deer
7904,truck
7905,bird
7906,cat
7907,automobile
7908,cat
7909,airplane
7910,airplane
7911,cat
7912,truck
7913,truck
7914,horse
7915,dog
7916,ship
7917,dog
7918,truck
7919,airplane
7920,truck
7921,ship
7922,horse
7923,horse
7924,dog
7925,ship
7926,horse
7927,ship
7928,airplane
7929,dog
7930,dog
7931,horse
7932,bird
7933,horse
7934,frog
7935,horse
7936,deer
7937,ship
7938,truck
7939,horse
7940,ship
7941,horse
7942,deer
7943,airplane
7944,frog
7945,bird
7946,deer
7947,horse
7948,frog
7949,airplane
7950,truck
7951,cat
7952,frog
7953,airplane
7954,deer
7955,frog
7956,dog
7957,truck
7958,deer
7959,dog
7960,airplane
7961,bird
7962,automobile
7963,deer
7964,ship
7965,airplane
7966,automobile
7967,bird
7968,automobile
7969,ship
7970,airplane
7971,airplane
7972,automobile
7973,automobile
7974,airplane
7975,horse
7976,frog
7977,horse
7978,dog
7979,frog
7980,dog
7981,horse
7982,ship
7983,horse
7984,deer
7985,horse
7986,automobile
7987,cat
7988,ship
7989,automobile
7990,horse
7991,bird
7992,dog
7993,ship
7994,deer
7995,airplane
7996,frog
7997,airplane
7998,cat
7999,bird
8000,cat
8001,airplane
8002,truck
8003,horse
8004,dog
8005,frog
8006,frog
8007,dog
8008,ship
8009,bird
8010,horse
8011,frog
8012,ship
8013,horse
8014,dog
8015,automobile
8016,dog
8017,truck
8018,cat
8019,frog
8020,ship
8021,automobile
8022,airplane
8023,frog
8024,automobile
8025,automobile
8026,airplane
8027,cat
8028,deer
8029,automobile
8030,cat
8031,automobile
8032,bird
8033,truck
8034,automobile
8035,cat
8036,cat
8037,horse
8038,frog
8039,truck
8040,cat
8041,bird
8042,dog
8043,automobile
8044,dog
8045,bird
8046,cat
8047,automobile
8048,automobile
8049,automobile
8050,frog
8051,bird
8052,cat
8053,ship
8054,cat
8055,truck
8056,cat
8057,truck
8058,horse
8059,frog
8060,ship
8061,frog
8062,horse
8063,horse
8064,automobile
8065,dog
8066,frog
8067,dog
8068,horse
8069,cat
8070,cat
8071,dog
8072,frog
8073,horse
8074,deer
8075,ship
8076,dog
8077,ship
8078,airplane
8079,deer
8080,ship
8081,airplane
8082,ship
8083,deer
8084,bird
8085,ship
8086,cat
8087,frog
8088,frog
8089,airplane
8090,deer
8091,frog
8092,truck
8093,truck
8094,bird
8095,bird
8096,frog
8097,dog
8098,airplane
8099,airplane
8100,truck
8101,ship
8102,deer
8103,automobile
8104,bird
8105,cat
8106,frog
8107,bird
8108,bird
8109,frog
8110,bird
8111,truck
8112,dog
8113,truck
8114,dog
8115,truck
8116,automobile
8117,truck
8118,airplane
8119,deer
8120,truck
8121,cat
8122,horse
8123,deer
8124,airplane
8125,airplane
8126,dog
8127,deer
8128,frog
8129,ship
8130,bird
8131,dog
8132,cat
8133,cat
8134,airplane
8135,truck
8136,deer
8137,automobile
8138,dog
8139,deer
8140,horse
8141,airplane
8142,airplane
8143,truck
8144,truck
8145,horse
8146,bird
8147,ship
8148,frog
8149,deer
8150,automobile
8151,bird
8152,automobile
8153,cat
8154,horse
8155,horse
8156,cat
8157,bird
8158,horse
8159,frog
8160,ship
8161,frog
8162,bird
8163,ship
8164,ship
8165,dog
8166,ship
8167,horse
8168,dog
8169,horse
8170,bird
8171,truck
8172,airplane
8173,ship
8174,airplane
8175,bird
8176,cat
8177,dog
8178,bird
8179,frog
8180,deer
8181,deer
8182,dog
8183,deer
8184,dog
8185,deer
8186,bird
8187,horse
8188,airplane
8189,horse
8190,frog
8191,cat
8192,truck
8193,frog
8194,bird
8195,deer
8196,horse
8197,airplane
8198,automobile
8199,bird
8200,cat
8201,bird
8202,horse
8203,cat
8204,deer
8205,automobile
8206,frog
8207,dog
8208,truck
8209,horse
8210,automobile
8211,dog
8212,ship
8213,bird
8214,cat
8215,truck
8216,bird
8217,ship
8218,bird
8219,truck
8220,dog
8221,cat
8222,dog
8223,dog
8224,ship
8225,frog
8226,truck
8227,ship
8228,cat
8229,deer
8230,bird
8231,truck
8232,truck
8233,ship
8234,cat
8235,deer
8236,deer
8237,horse
8238,bird
8239,bird
8240,airplane
8241,dog
8242,horse
8243,deer
8244,cat
8245,dog
8246,airplane
8247,dog
8248,deer
8249,ship
8250,ship
8251,horse
8252,bird
8253,bird
8254,bird
8255,bird
8256,automobile
8257,deer
8258,deer
8259,truck
8260,bird
8261,truck
8262,automobile
8263,automobile
8264,bird
8265,deer
8266,bird
8267,airplane
8268,horse
8269,dog
8270,horse
8271,automobile
8272,truck
8273,bird
8274,horse
8275,ship
8276,dog
8277,deer
8278,automobile
8279,ship
8280,horse
8281,frog
8282,frog
8283,bird
8284,cat
8285,deer
8286,airplane
8287,horse
8288,horse
8289,ship
8290,truck
8291,bird
8292,horse
8293,airplane
8294,truck
8295,airplane
8296,airplane
8297,cat
8298,truck
8299,horse
8300,dog
8301,automobile
8302,cat
8303,ship
8304,deer
8305,deer
8306,cat
8307,automobile
8308,ship
8309,ship
8310,cat
8311,truck
8312,dog
8313,truck
8314,horse
8315,bird
8316,dog
8317,ship
8318,bird
8319,horse
8320,automobile
8321,airplane
8322,frog
8323,dog
8324,truck
8325,automobile
8326,dog
8327,airplane
8328,frog
8329,deer
8330,cat
8331,airplane
8332,bird
8333,dog
8334,truck
8335,dog
8336,deer
8337,cat
8338,bird
8339,ship
8340,automobile
8341,frog
8342,deer
8343,ship
8344,dog
8345,cat
8346,frog
8347,truck
8348,cat
8349,dog
8350,deer
8351,cat
8352,airplane
8353,automobile
8354,dog
8355,bird
8356,deer
8357,dog
8358,frog
8359,bird
8360,automobile
8361,dog
8362,bird
8363,truck
8364,horse
8365,deer
8366,deer
8367,horse
8368,cat
8369,deer
8370,bird
8371,cat
8372,airplane
8373,ship
8374,bird
8375,bird
8376,dog
8377,frog
8378,airplane
8379,airplane
8380,deer
8381,dog
8382,frog
8383,frog
8384,bird
8385,cat
8386,cat
8387,horse
8388,ship
8389,deer
8390,truck
8391,automobile
8392,automobile
8393,horse
8394,cat
8395,frog
8396,airplane
8397,airplane
8398,deer
8399,bird
8400,automobile
8401,bird
8402,deer
8403,horse
8404,deer
8405,ship
8406,horse
8407,airplane
8408,dog
8409,ship
8410,cat
8411,deer
8412,deer
8413,frog
8414,deer
8415,frog
8416,airplane
8417,frog
8418,dog
8419,bird
8420,bird
8421,deer
8422,dog
8423,automobile
8424,automobile
8425,cat
8426,frog
8427,deer
8428,airplane
8429,airplane
8430,airplane
8431,frog
8432,truck
8433,bird
8434,deer
8435,ship
8436,automobile
8437,truck
8438,automobile
8439,cat
8440,automobile
8441,frog
8442,horse
8443,bird
8444,deer
8445,horse
8446,airplane
8447,ship
8448,automobile
8449,horse
8450,airplane
8451,frog
8452,bird
8453,bird
8454,ship
8455,deer
8456,automobile
8457,deer
8458,bird
8459,ship
8460,bird
8461,frog
8462,dog
8463,ship
8464,deer
8465,cat
8466,airplane
8467,frog
8468,deer
8469,dog
8470,airplane
8471,cat
8472,frog
8473,airplane
8474,dog
8475,deer
8476,automobile
8477,deer
8478,dog
8479,bird
8480,dog
8481,ship
8482,automobile
8483,cat
8484,deer
8485,bird
8486,automobile
8487,airplane
8488,ship
8489,frog
8490,deer
8491,truck
8492,cat
8493,deer
8494,horse
8495,frog
8496,bird
8497,dog
8498,bird
8499,bird
8500,airplane
8501,cat
8502,horse
8503,cat
8504,ship
8505,airplane
8506,airplane
8507,horse
8508,frog
8509,airplane
8510,deer
8511,bird
8512,truck
8513,dog
8514,automobile
8515,bird
8516,cat
8517,horse
8518,deer
8519,cat
8520,cat
8521,bird
8522,cat
8523,cat
8524,horse
8525,deer
8526,truck
8527,cat
8528,horse
8529,airplane
8530,bird
8531,automobile
8532,horse
8533,airplane
8534,cat
8535,horse
8536,frog
8537,airplane
8538,airplane
8539,ship
8540,truck
8541,ship
8542,bird
8543,bird
8544,deer
8545,frog
8546,truck
8547,airplane
8548,ship
8549,bird
8550,airplane
8551,truck
8552,truck
8553,airplane
8554,dog
8555,cat
8556,bird
8557,dog
8558,frog
8559,airplane
8560,truck
8561,deer
8562,horse
8563,horse
8564,airplane
8565,ship
8566,horse
8567,bird
8568,automobile
8569,ship
8570,bird
8571,truck
8572,ship
8573,cat
8574,deer
8575,bird
8576,ship
8577,dog
8578,bird
8579,bird
8580,bird
8581,deer
8582,bird
8583,cat
8584,truck
8585,deer
8586,bird
8587,dog
8588,dog
8589,frog
8590,automobile
8591,frog
8592,dog
8593,dog
8594,horse
8595,ship
8596,truck
8597,ship
8598,deer
8599,truck
8600,cat
8601,dog
8602,horse
8603,frog
8604,dog
8605,truck
8606,frog
8607,frog
8608,horse
8609,dog
8610,ship
8611,bird
8612,automobile
8613,bird
8614,frog
8615,frog
8616,cat
8617,automobile
8618,bird
8619,ship
8620,automobile
8621,horse
8622,ship
8623,bird
8624,bird
8625,truck
8626,dog
8627,ship
8628,bird
8629,ship
8630,horse
8631,horse
8632,horse
8633,dog
8634,ship
8635,truck
8636,dog
8637,deer
8638,truck
8639,airplane
8640,automobile
8641,dog
8642,bird
8643,airplane
8644,frog
8645,horse
8646,horse
8647,cat
8648,horse
8649,airplane
8650,frog
8651,horse
8652,dog
8653,truck
8654,cat
8655,frog
8656,truck
8657,dog
8658,horse
8659,truck
8660,cat
8661,automobile
8662,bird
8663,horse
8664,airplane
8665,deer
8666,dog
8667,dog
8668,dog
8669,automobile
8670,dog
8671,deer
8672,bird
8673,frog
8674,airplane
8675,frog
8676,cat
8677,horse
8678,airplane
8679,cat
8680,dog
8681,horse
8682,cat
8683,truck
8684,cat
8685,dog
8686,cat
8687,deer
8688,horse
8689,truck
8690,cat
8691,cat
8692,horse
8693,bird
8694,ship
8695,automobile
8696,cat
8697,truck
8698,ship
8699,airplane
8700,ship
8701,deer
8702,dog
8703,automobile
8704,horse
8705,horse
8706,automobile
8707,cat
8708,dog
8709,horse
8710,automobile
8711,airplane
8712,frog
8713,ship
8714,deer
8715,horse
8716,frog
8717,truck
8718,dog
8719,horse
8720,cat
8721,deer
8722,horse
8723,airplane
8724,dog
8725,truck
8726,airplane
8727,automobile
8728,truck
8729,ship
8730,bird
8731,deer
8732,truck
8733,airplane
8734,ship
8735,bird
8736,dog
8737,ship
8738,bird
8739,horse
8740,automobile
8741,truck
8742,bird
8743,airplane
8744,frog
8745,deer
8746,deer
8747,automobile
8748,automobile
8749,bird
8750,truck
8751,automobile
8752,dog
8753,dog
8754,ship
8755,cat
8756,bird
8757,frog
8758,horse
8759,ship
8760,frog
8761,deer
8762,deer
8763,deer
8764,automobile
8765,cat
8766,dog
8767,truck
8768,airplane
8769,bird
8770,dog
8771,automobile
8772,deer
8773,airplane
8774,cat
8775,dog
8776,frog
8777,ship
8778,bird
8779,deer
8780,frog
8781,dog
8782,automobile
8783,truck
8784,ship
8785,dog
8786,bird
8787,truck
8788,ship
8789,cat
8790,truck
8791,automobile
8792,deer
8793,airplane
8794,ship
8795,cat
8796,truck
8797,horse
8798,cat
8799,bird
8800,deer
8801,deer
8802,bird
8803,ship
8804,bird
8805,cat
8806,airplane
8807,cat
8808,frog
8809,automobile
8810,frog
8811,truck
8812,truck
8813,truck
8814,ship
8815,bird
8816,frog
8817,horse
8818,airplane
8819,frog
8820,automobile
8821,frog
8822,airplane
8823,automobile
8824,truck
8825,deer
8826,truck
8827,bird
8828,deer
8829,bird
8830,frog
8831,airplane
8832,horse
8833,automobile
8834,airplane
8835,dog
8836,airplane
8837,cat
8838,dog
8839,ship
8840,truck
8841,truck
8842,horse
8843,dog
8844,ship
8845,dog
8846,ship
8847,ship
8848,dog
8849,cat
8850,airplane
8851,cat
8852,cat
8853,ship
8854,horse
8855,truck
8856,bird
8857,automobile
8858,cat
8859,horse
8860,horse
8861,horse
8862,airplane
8863,truck
8864,cat
8865,automobile
8866,deer
8867,airplane
8868,automobile
8869,automobile
8870,automobile
8871,airplane
8872,ship
8873,airplane
8874,airplane
8875,airplane
8876,truck
8877,ship
8878,dog
8879,deer
8880,horse
8881,dog
8882,frog
8883,deer
8884,frog
8885,dog
8886,truck
8887,automobile
8888,airplane
8889,ship
8890,airplane
8891,ship
8892,bird
8893,horse
8894,ship
8895,bird
8896,ship
8897,airplane
8898,truck
8899,deer
8900,airplane
8901,cat
8902,frog
8903,frog
8904,airplane
8905,deer
8906,frog
8907,truck
8908,horse
8909,automobile
8910,ship
8911,cat
8912,cat
8913,ship
8914,dog
8915,airplane
8916,frog
8917,truck
8918,frog
8919,frog
8920,deer
8921,cat
8922,horse
8923,airplane
8924,frog
8925,bird
8926,ship
8927,horse
8928,bird
8929,truck
8930,frog
8931,deer
8932,airplane
8933,frog
8934,bird
8935,dog
8936,airplane
8937,airplane
8938,automobile
8939,cat
8940,cat
8941,dog
8942,cat
8943,ship
8944,deer
8945,deer
8946,airplane
8947,truck
8948,airplane
8949,airplane
8950,dog
8951,cat
8952,ship
8953,ship
8954,dog
8955,dog
8956,deer
8957,dog
8958,horse
8959,ship
8960,deer
8961,cat
8962,deer
8963,dog
8964,dog
8965,horse
8966,deer
8967,bird
8968,dog
8969,truck
8970,dog
8971,frog
8972,cat
8973,deer
8974,bird
8975,ship
8976,horse
8977,truck
8978,frog
8979,automobile
8980,dog
8981,truck
8982,dog
8983,ship
8984,ship
8985,deer
8986,ship
8987,automobile
8988,ship
8989,truck
8990,truck
8991,frog
8992,ship
8993,automobile
8994,bird
8995,deer
8996,dog
8997,cat
8998,ship
8999,airplane
9000,dog
9001,dog
9002,airplane
9003,automobile
9004,airplane
9005,truck
9006,cat
9007,ship
9008,horse
9009,truck
9010,ship
9011,bird
9012,truck
9013,airplane
9014,airplane
9015,frog
9016,dog
9017,ship
9018,cat
9019,automobile
9020,deer
9021,frog
9022,bird
9023,ship
9024,bird
9025,bird
9026,dog
9027,deer
9028,automobile
9029,cat
9030,dog
9031,truck
9032,dog
9033,automobile
9034,cat
9035,automobile
9036,frog
9037,truck
9038,truck
9039,ship
9040,dog
9041,frog
9042,dog
9043,deer
9044,airplane
9045,bird
9046,truck
9047,truck
9048,bird
9049,bird
9050,cat
9051,deer
9052,deer
9053,bird
9054,deer
9055,deer
9056,dog
9057,bird
9058,automobile
9059,frog
9060,truck
9061,automobile
9062,frog
9063,deer
9064,cat
9065,horse
9066,horse
9067,horse
9068,truck
9069,bird
9070,ship
9071,bird
9072,cat
9073,dog
9074,deer
9075,horse
9076,bird
9077,bird
9078,airplane
9079,airplane
9080,frog
9081,airplane
9082,bird
9083,bird
9084,dog
9085,bird
9086,frog
9087,cat
9088,deer
9089,frog
9090,frog
9091,automobile
9092,cat
9093,cat
9094,automobile
9095,ship
9096,horse
9097,automobile
9098,frog
9099,ship
9100,dog
9101,airplane
9102,deer
9103,deer
9104,dog
9105,airplane
9106,dog
9107,cat
9108,truck
9109,cat
9110,airplane
9111,truck
9112,airplane
9113,dog
9114,ship
9115,ship
9116,ship
9117,dog
9118,cat
9119,deer
9120,ship
9121,dog
9122,bird
9123,automobile
9124,automobile
9125,bird
9126,frog
9127,automobile
9128,airplane
9129,dog
9130,truck
9131,ship
9132,airplane
9133,airplane
9134,frog
9135,bird
9136,airplane
9137,frog
9138,dog
9139,airplane
9140,automobile
9141,airplane
9142,airplane
9143,automobile
9144,cat
9145,bird
9146,truck
9147,deer
9148,deer
9149,truck
9150,deer
9151,dog
9152,ship
9153,bird
9154,frog
9155,bird
9156,airplane
9157,dog
9158,automobile
9159,ship
9160,dog
9161,automobile
9162,deer
9163,bird
9164,frog
9165,frog
9166,truck
9167,frog
9168,airplane
9169,bird
9170,cat
9171,cat
9172,horse
9173,dog
9174,deer
9175,cat
9176,ship
9177,truck
9178,truck
9179,airplane
9180,frog
9181,frog
9182,airplane
9183,truck
9184,bird
9185,bird
9186,horse
9187,automobile
9188,ship
9189,truck
9190,deer
9191,dog
9192,deer
9193,automobile
9194,ship
9195,ship
9196,dog
9197,ship
9198,dog
9199,bird
9200,truck
9201,bird
9202,frog
9203,bird
9204,airplane
9205,cat
9206,dog
9207,airplane
9208,airplane
9209,bird
9210,dog
9211,airplane
9212,cat
9213,bird
9214,bird
9215,horse
9216,automobile
9217,deer
9218,horse
9219,cat
9220,airplane
9221,automobile
9222,automobile
9223,ship
9224,automobile
9225,cat
9226,ship
9227,bird
9228,airplane
9229,horse
9230,cat
9231,cat
9232,ship
9233,frog
9234,deer
9235,airplane
9236,truck
9237,bird
9238,ship
9239,bird
9240,automobile
9241,deer
9242,frog
9243,bird
9244,dog
9245,bird
9246,truck
9247,truck
9248,frog
9249,truck
9250,dog
9251,horse
9252,ship
9253,deer
9254,deer
9255,cat
9256,cat
9257,bird
9258,automobile
9259,bird
9260,automobile
9261,bird
9262,cat
9263,horse
9264,deer
9265,airplane
9266,horse
9267,truck
9268,frog
9269,horse
9270,truck
9271,automobile
9272,deer
9273,airplane
9274,bird
9275,horse
9276,airplane
9277,automobile
9278,frog
9279,bird
9280,truck
9281,ship
9282,deer
9283,ship
9284,horse
9285,automobile
9286,horse
9287,horse
9288,automobile
9289,frog
9290,bird
9291,truck
9292,frog
9293,deer
9294,bird
9295,dog
9296,deer
9297,deer
9298,ship
9299,ship
9300,bird
9301,bird
9302,dog
9303,deer
9304,frog
9305,automobile
9306,truck
9307,cat
9308,truck
9309,bird
9310,horse
9311,deer
9312,ship
9313,truck
9314,automobile
9315,automobile
9316,ship
9317,automobile
9318,frog
9319,truck
9320,ship
9321,truck
9322,bird
9323,bird
9324,bird
9325,deer
9326,airplane
9327,truck
9328,ship
9329,truck
9330,bird
9331,truck
9332,dog
9333,horse
9334,dog
9335,ship
9336,bird
9337,horse
9338,airplane
9339,frog
9340,deer
9341,automobile
9342,airplane
9343,frog
9344,truck
9345,automobile
9346,frog
9347,truck
9348,truck
9349,dog
9350,truck
9351,airplane
9352,automobile
9353,bird
9354,horse
9355,frog
9356,dog
9357,bird
9358,ship
9359,airplane
9360,frog
9361,deer
9362,ship
9363,bird
9364,dog
9365,ship
9366,airplane
9367,bird
9368,airplane
9369,cat
9370,airplane
9371,dog
9372,cat
9373,truck
9374,dog
9375,deer
9376,truck
9377,ship
9378,bird
9379,horse
9380,frog
9381,truck
9382,automobile
9383,cat
9384,frog
9385,frog
9386,deer
9387,horse
9388,automobile
9389,frog
9390,cat
9391,truck
9392,bird
9393,frog
9394,dog
9395,horse
9396,horse
9397,automobile
9398,bird
9399,automobile
9400,bird
9401,deer
9402,deer
9403,automobile
9404,dog
9405,frog
9406,deer
9407,automobile
9408,airplane
9409,deer
9410,ship
9411,dog
9412,frog
9413,truck
9414,deer
9415,truck
9416,truck
9417,cat
9418,automobile
9419,horse
9420,airplane
9421,truck
9422,truck
9423,bird
9424,cat
9425,horse
9426,dog
9427,ship
9428,bird
9429,deer
9430,cat
9431,truck
9432,automobile
9433,deer
9434,dog
9435,truck
9436,cat
9437,horse
9438,truck
9439,deer
9440,bird
9441,horse
9442,truck
9443,ship
9444,frog
9445,deer
9446,dog
9447,cat
9448,truck
9449,bird
9450,frog
9451,cat
9452,truck
9453,airplane
9454,bird
9455,truck
9456,deer
9457,bird
9458,deer
9459,horse
9460,bird
9461,frog
9462,dog
9463,cat
9464,ship
9465,dog
9466,airplane
9467,cat
9468,truck
9469,automobile
9470,dog
9471,bird
9472,horse
9473,frog
9474,dog
9475,deer
9476,frog
9477,cat
9478,cat
9479,deer
9480,frog
9481,frog
9482,automobile
9483,cat
9484,frog
9485,bird
9486,automobile
9487,automobile
9488,frog
9489,dog
9490,bird
9491,bird
9492,cat
9493,ship
9494,frog
9495,ship
9496,airplane
9497,deer
9498,deer
9499,automobile
9500,automobile
9501,airplane
9502,truck
9503,bird
9504,ship
9505,cat
9506,horse
9507,cat
9508,frog
9509,ship
9510,dog
9511,bird
9512,bird
9513,dog
9514,dog
9515,truck
9516,automobile
9517,truck
9518,bird
9519,automobile
9520,airplane
9521,horse
9522,deer
9523,frog
9524,bird
9525,deer
9526,airplane
9527,frog
9528,ship
9529,horse
9530,cat
9531,ship
9532,deer
9533,deer
9534,automobile
9535,ship
9536,airplane
9537,airplane
9538,truck
9539,truck
9540,bird
9541,deer
9542,frog
9543,dog
9544,truck
9545,truck
9546,frog
9547,truck
9548,airplane
9549,deer
9550,ship
9551,truck
9552,horse
9553,dog
9554,airplane
9555,horse
9556,frog
9557,cat
9558,horse
9559,truck
9560,horse
9561,horse
9562,horse
9563,deer
9564,cat
9565,cat
9566,bird
9567,horse
9568,cat
9569,ship
9570,horse
9571,deer
9572,dog
9573,truck
9574,dog
9575,deer
9576,frog
9577,automobile
9578,dog
9579,frog
9580,deer
9581,frog
9582,cat
9583,bird
9584,horse
9585,truck
9586,dog
9587,bird
9588,deer
9589,cat
9590,dog
9591,horse
9592,deer
9593,truck
9594,airplane
9595,deer
9596,truck
9597,horse
9598,automobile
9599,dog
9600,horse
9601,truck
9602,deer
9603,cat
9604,horse
9605,horse
9606,horse
9607,dog
9608,horse
9609,horse
9610,deer
9611,automobile
9612,dog
9613,dog
9614,dog
9615,ship
9616,frog
9617,bird
9618,dog
9619,horse
9620,dog
9621,deer
9622,ship
9623,cat
9624,horse
9625,airplane
9626,deer
9627,truck
9628,bird
9629,truck
9630,bird
9631,cat
9632,deer
9633,bird
9634,bird
9635,airplane
9636,deer
9637,airplane
9638,dog
9639,truck
9640,bird
9641,dog
9642,truck
9643,dog
9644,ship
9645,horse
9646,airplane
9647,dog
9648,ship
9649,bird
9650,automobile
9651,automobile
9652,airplane
9653,truck
9654,frog
9655,horse
9656,automobile
9657,frog
9658,cat
9659,bird
9660,airplane
9661,automobile
9662,automobile
9663,ship
9664,dog
9665,dog
9666,truck
9667,horse
9668,automobile
9669,dog
9670,automobile
9671,truck
9672,bird
9673,ship
9674,deer
9675,deer
9676,horse
9677,ship
9678,truck
9679,truck
9680,frog
9681,truck
9682,bird
9683,cat
9684,bird
9685,horse
9686,cat
9687,automobile
9688,bird
9689,automobile
9690,automobile
9691,cat
9692,bird
9693,deer
9694,frog
9695,airplane
9696,ship
9697,automobile
9698,dog
9699,deer
9700,cat
9701,airplane
9702,automobile
9703,airplane
9704,horse
9705,truck
9706,bird
9707,dog
9708,airplane
9709,cat
9710,dog
9711,cat
9712,horse
9713,horse
9714,cat
9715,deer
9716,frog
9717,deer
9718,truck
9719,ship
9720,automobile
9721,deer
9722,truck
9723,bird
9724,horse
9725,horse
9726,truck
9727,dog
9728,ship
9729,airplane
9730,frog
9731,bird
9732,dog
9733,airplane
9734,airplane
9735,horse
9736,airplane
9737,deer
9738,airplane
9739,airplane
9740,dog
9741,cat
9742,frog
9743,frog
9744,automobile
9745,truck
9746,deer
9747,truck
9748,bird
9749,airplane
9750,dog
9751,airplane
9752,dog
9753,truck
9754,airplane
9755,airplane
9756,frog
9757,horse
9758,truck
9759,cat
9760,cat
9761,dog
9762,airplane
9763,horse
9764,frog
9765,ship
9766,frog
9767,dog
9768,deer
9769,automobile
9770,airplane
9771,airplane
9772,horse
9773,deer
9774,ship
9775,bird
9776,ship
9777,horse
9778,deer
9779,deer
9780,dog
9781,automobile
9782,automobile
9783,airplane
9784,automobile
9785,horse
9786,airplane
9787,ship
9788,frog
9789,bird
9790,dog
9791,dog
9792,cat
9793,deer
9794,truck
9795,cat
9796,cat
9797,truck
9798,frog
9799,frog
9800,dog
9801,frog
9802,bird
9803,truck
9804,ship
9805,bird
9806,frog
9807,horse
9808,frog
9809,truck
9810,horse
9811,frog
9812,dog
9813,cat
9814,automobile
9815,cat
9816,automobile
9817,airplane
9818,horse
9819,frog
9820,airplane
9821,cat
9822,dog
9823,truck
9824,cat
9825,frog
9826,truck
9827,horse
9828,truck
9829,bird
9830,horse
9831,bird
9832,cat
9833,cat
9834,truck
9835,truck
9836,truck
9837,horse
9838,deer
9839,dog
9840,ship
9841,dog
9842,horse
9843,frog
9844,deer
9845,automobile
9846,dog
9847,deer
9848,automobile
9849,horse
9850,bird
9851,dog
9852,airplane
9853,automobile
9854,dog
