index,label
2420,deer
2421,automobile
2422,dog
2423,automobile
2424,cat
2425,automobile
2426,horse
2427,horse
2428,deer
2429,truck
2430,bird
2431,frog
2432,bird
2433,deer
2434,dog
2435,ship
2436,cat
2437,bird
2438,deer
2439,ship
2440,airplane
2441,frog
2442,truck
2443,truck
2444,bird
2445,dog
2446,horse
2447,automobile
2448,deer
2449,automobile
2450,horse
2451,deer
2452,bird
2453,deer
2454,dog
2455,airplane
2456,automobile
2457,bird
2458,horse
2459,dog
2460,airplane
2461,cat
2462,bird
2463,airplane
2464,cat
2465,automobile
2466,cat
2467,deer
2468,truck
2469,horse
2470,bird
2471,truck
2472,cat
2473,automobile
2474,horse
2475,automobile
2476,truck
2477,truck
2478,deer
2479,horse
2480,ship
2481,ship
2482,deer
2483,frog
2484,horse
2485,automobile
2486,ship
2487,frog
2488,truck
2489,horse
2490,frog
2491,ship
2492,ship
2493,airplane
2494,horse
2495,automobile
2496,cat
2497,dog
2498,dog
2499,bird
2500,dog
2501,horse
2502,deer
2503,bird
2504,bird
2505,dog
2506,deer
2507,horse
2508,cat
2509,deer
2510,deer
2511,dog
2512,horse
2513,airplane
2514,bird
2515,airplane
2516,bird
2517,deer
2518,truck
2519,dog
2520,ship
2521,deer
2522,bird
2523,airplane
2524,frog
2525,automobile
2526,truck
2527,frog
2528,airplane
2529,dog
2530,horse
2531,automobile
2532,truck
2533,ship
2534,airplane
2535,bird
2536,airplane
2537,bird
2538,frog
2539,cat
2540,automobile
2541,dog
2542,truck
2543,airplane
2544,frog
2545,airplane
2546,cat
2547,frog
2548,automobile
2549,truck
2550,horse
2551,dog
2552,deer
2553,airplane
2554,horse
2555,airplane
2556,truck
2557,truck
2558,ship
2559,horse
2560,ship
2561,ship
2562,cat
2563,airplane
2564,horse
2565,airplane
2566,truck
2567,airplane
2568,bird
2569,ship
2570,cat
2571,frog
2572,truck
2573,deer
2574,airplane
2575,bird
2576,dog
2577,truck
2578,dog
2579,cat
2580,cat
2581,ship
2582,horse
2583,bird
2584,deer
2585,ship
2586,horse
2587,ship
2588,cat
2589,horse
2590,horse
2591,truck
2592,airplane
2593,truck
2594,airplane
2595,truck
2596,airplane
2597,truck
2598,frog
2599,automobile
2600,cat
2601,airplane
2602,frog
2603,horse
2604,ship
2605,dog
2606,deer
2607,ship
2608,ship
2609,frog
2610,bird
2611,cat
2612,dog
2613,dog
2614,airplane
2615,ship
2616,automobile
2617,horse
2618,deer
2619,bird
2620,automobile
2621,ship
2622,bird
2623,truck
2624,horse
2625,frog
2626,frog
2627,dog
2628,frog
2629,cat
2630,dog
2631,automobile
2632,truck
2633,horse
2634,bird
2635,frog
2636,dog
2637,truck
2638,cat
2639,dog
2640,truck
2641,deer
2642,frog
2643,dog
2644,airplane
2645,cat
2646,frog
2647,cat
2648,truck
2649,frog
2650,deer
2651,automobile
2652,cat
2653,bird
2654,frog
2655,automobile
2656,airplane
2657,dog
2658,automobile
2659,horse
2660,frog
2661,airplane
2662,frog
2663,dog
2664,truck
2665,bird
2666,horse
2667,horse
2668,automobile
2669,ship
2670,ship
2671,airplane
2672,ship
2673,bird
2674,bird
2675,automobile
2676,truck
2677,cat
2678,automobile
2679,automobile
2680,cat
2681,frog
2682,cat
2683,cat
2684,cat
2685,airplane
2686,automobile
2687,cat
2688,cat
2689,automobile
2690,truck
2691,truck
2692,ship
2693,deer
2694,horse
2695,horse
2696,ship
2697,airplane
2698,deer
2699,horse
2700,automobile
2701,cat
2702,dog
2703,bird
2704,dog
2705,truck
2706,ship
2707,cat
2708,bird
2709,cat
2710,horse
2711,automobile
2712,automobile
2713,cat
2714,airplane
2715,dog
2716,bird
2717,bird
2718,truck
2719,automobile
2720,airplane
2721,cat
2722,deer
2723,automobile
2724,automobile
2725,automobile
2726,ship
2727,automobile
2728,cat
2729,frog
2730,truck
2731,cat
2732,cat
2733,truck
2734,deer
2735,airplane
2736,deer
2737,dog
2738,truck
2739,truck
2740,dog
2741,bird
2742,cat
2743,frog
2744,dog
2745,dog
2746,deer
2747,bird
2748,cat
2749,dog
2750,deer
2751,dog
2752,automobile
2753,ship
2754,deer
2755,cat
2756,automobile
2757,cat
2758,deer
2759,dog
2760,airplane
2761,frog
2762,dog
2763,airplane
2764,frog
2765,frog
2766,dog
2767,deer
2768,horse
2769,automobile
2770,airplane
2771,frog
2772,truck
2773,automobile
2774,frog
2775,bird
2776,automobile
2777,horse
2778,ship
2779,truck
2780,horse
2781,bird
2782,truck
2783,cat
2784,automobile
2785,bird
2786,horse
2787,deer
2788,airplane
2789,frog
2790,frog
2791,automobile
2792,dog
2793,airplane
2794,deer
2795,dog
2796,cat
2797,truck
2798,truck
2799,ship
2800,airplane
2801,automobile
2802,horse
2803,horse
2804,cat
2805,cat
2806,truck
2807,deer
2808,ship
2809,deer
2810,airplane
2811,dog
2812,deer
2813,cat
2814,airplane
2815,horse
2816,deer
2817,frog
2818,dog
2819,dog
2820,automobile
2821,truck
2822,ship
2823,dog
2824,truck
2825,frog
2826,airplane
2827,truck
2828,bird
2829,airplane
2830,automobile
2831,bird
2832,deer
2833,cat
2834,airplane
2835,frog
2836,dog
2837,deer
2838,cat
2839,automobile
2840,airplane
2841,horse
2842,truck
2843,deer
2844,horse
2845,bird
2846,frog
2847,ship
2848,frog
2849,horse
2850,bird
2851,horse
2852,deer
2853,automobile
2854,bird
2855,airplane
2856,airplane
2857,cat
2858,bird
2859,frog
2860,truck
2861,horse
2862,cat
2863,dog
2864,automobile
2865,cat
2866,horse
2867,bird
2868,bird
2869,frog
2870,airplane
2871,ship
2872,automobile
2873,ship
2874,dog
2875,cat
2876,deer
2877,truck
2878,deer
2879,ship
2880,deer
2881,cat
2882,bird
2883,truck
2884,ship
2885,cat
2886,ship
2887,truck
2888,dog
2889,cat
2890,airplane
2891,cat
2892,bird
2893,bird
2894,bird
2895,ship
2896,frog
2897,horse
2898,frog
2899,deer
2900,ship
2901,ship
2902,bird
2903,frog
2904,bird
2905,bird
2906,bird
2907,deer
2908,cat
2909,ship
2910,dog
2911,ship
2912,dog
2913,cat
2914,bird
2915,automobile
2916,automobile
2917,airplane
2918,cat
2919,automobile
2920,bird
2921,frog
2922,cat
2923,ship
2924,airplane
2925,horse
2926,deer
2927,ship
2928,horse
2929,cat
2930,cat
2931,cat
2932,truck
2933,bird
2934,bird
2935,ship
2936,ship
2937,cat
2938,airplane
2939,bird
2940,truck
2941,frog
2942,automobile
2943,deer
2944,airplane
2945,automobile
2946,deer
2947,airplane
2948,deer
2949,truck
2950,airplane
2951,automobile
2952,bird
2953,ship
2954,frog
2955,bird
2956,airplane
2957,truck
2958,frog
2959,horse
2960,bird
2961,automobile
2962,frog
2963,deer
2964,horse
2965,cat
2966,dog
2967,ship
2968,ship
2969,dog
2970,frog
2971,automobile
2972,dog
2973,truck
2974,horse
2975,cat
2976,truck
2977,cat
2978,deer
2979,airplane
2980,automobile
2981,truck
2982,horse
2983,automobile
2984,dog
2985,ship
2986,truck
2987,horse
2988,bird
2989,bird
2990,dog
2991,horse
2992,cat
2993,airplane
2994,truck
2995,automobile
2996,automobile
2997,cat
2998,bird
2999,deer
3000,bird
3001,cat
3002,frog
3003,frog
3004,deer
3005,deer
3006,truck
3007,cat
3008,automobile
3009,ship
3010,deer
3011,deer
3012,horse
3013,dog
3014,airplane
3015,ship
3016,horse
3017,horse
3018,dog
3019,truck
3020,horse
3021,frog
3022,horse
3023,truck
3024,airplane
3025,ship
3026,cat
3027,truck
3028,dog
3029,dog
3030,cat
3031,frog
3032,deer
3033,ship
3034,ship
3035,truck
3036,automobile
3037,deer
3038,cat
3039,bird
3040,automobile
3041,deer
3042,ship
3043,horse
3044,airplane
3045,cat
3046,airplane
3047,airplane
3048,frog
3049,airplane
3050,deer
3051,truck
3052,bird
3053,deer
3054,truck
3055,horse
3056,truck
3057,airplane
3058,automobile
3059,dog
3060,frog
3061,cat
3062,bird
3063,automobile
3064,automobile
3065,truck
3066,automobile
3067,truck
3068,dog
3069,cat
3070,truck
3071,ship
3072,airplane
3073,airplane
3074,dog
3075,airplane
3076,horse
3077,automobile
3078,deer
3079,deer
3080,ship
3081,horse
3082,deer
3083,bird
3084,automobile
3085,automobile
3086,truck
3087,horse
3088,frog
3089,cat
3090,automobile
3091,truck
3092,airplane
3093,truck
3094,automobile
3095,truck
3096,dog
3097,deer
3098,cat
3099,dog
3100,automobile
3101,airplane
3102,frog
3103,dog
3104,bird
3105,horse
3106,automobile
3107,horse
3108,bird
3109,dog
3110,bird
3111,ship
3112,bird
3113,deer
3114,frog
3115,dog
3116,frog
3117,horse
3118,horse
3119,frog
3120,frog
3121,bird
3122,ship
3123,horse
3124,airplane
3125,horse
3126,dog
3127,deer
3128,ship
3129,cat
3130,dog
3131,cat
3132,ship
3133,frog
3134,cat
3135,airplane
3136,bird
3137,frog
3138,horse
3139,automobile
3140,automobile
3141,truck
3142,automobile
3143,automobile
3144,airplane
3145,dog
3146,dog
3147,automobile
3148,horse
3149,cat
3150,cat
3151,bird
3152,ship
3153,horse
3154,deer
3155,bird
3156,frog
3157,cat
3158,frog
3159,horse
3160,cat
3161,airplane
3162,bird
3163,deer
3164,automobile
3165,airplane
3166,automobile
3167,automobile
3168,frog
3169,frog
3170,horse
3171,truck
3172,horse
3173,deer
3174,automobile
3175,horse
3176,ship
3177,deer
3178,airplane
3179,deer
3180,bird
3181,ship
3182,automobile
3183,bird
3184,cat
3185,frog
3186,automobile
3187,truck
3188,frog
3189,airplane
3190,truck
3191,horse
3192,automobile
3193,ship
3194,horse
3195,ship
3196,cat
3197,dog
3198,bird
3199,frog
3200,dog
3201,ship
3202,ship
3203,ship
3204,airplane
3205,truck
3206,ship
3207,bird
3208,truck
3209,automobile
3210,bird
3211,ship
3212,ship
3213,ship
3214,frog
3215,horse
3216,horse
3217,truck
3218,automobile
3219,cat
3220,dog
3221,horse
3222,horse
3223,ship
3224,horse
3225,ship
3226,bird
3227,frog
3228,airplane
3229,frog
3230,ship
3231,horse
3232,truck
3233,bird
3234,bird
3235,dog
3236,deer
3237,bird
3238,truck
3239,truck
3240,deer
3241,cat
3242,bird
3243,dog
3244,bird
3245,dog
3246,cat
3247,deer
3248,truck
3249,airplane
3250,bird
3251,cat
3252,deer
3253,deer
3254,truck
3255,deer
3256,dog
3257,frog
3258,automobile
3259,deer
3260,dog
3261,frog
3262,bird
3263,cat
3264,dog
3265,bird
3266,deer
3267,ship
3268,truck
3269,truck
3270,dog
3271,deer
3272,bird
3273,truck
3274,bird
3275,dog
3276,dog
3277,truck
3278,ship
3279,frog
3280,truck
3281,dog
3282,ship
3283,deer
3284,truck
3285,bird
3286,airplane
3287,automobile
3288,airplane
3289,bird
3290,ship
3291,truck
3292,horse
3293,ship
3294,cat
3295,horse
3296,automobile
3297,deer
3298,frog
3299,horse
3300,bird
3301,bird
3302,truck
3303,deer
3304,airplane
3305,cat
3306,cat
3307,frog
3308,horse
3309,frog
3310,bird
3311,ship
3312,automobile
3313,automobile
3314,frog
3315,deer
3316,ship
3317,ship
3318,horse
3319,deer
3320,bird
3321,airplane
3322,bird
3323,frog
3324,bird
3325,ship
3326,automobile
3327,deer
3328,automobile
3329,frog
3330,ship
3331,airplane
3332,bird
3333,airplane
3334,horse
3335,deer
3336,bird
3337,bird
3338,airplane
3339,frog
3340,ship
3341,ship
3342,dog
3343,horse
3344,ship
3345,bird
3346,airplane
3347,cat
3348,deer
3349,ship
3350,ship
3351,cat
3352,horse
3353,deer
3354,automobile
3355,airplane
3356,automobile
3357,airplane
3358,frog
3359,frog
3360,automobile
3361,bird
3362,truck
3363,airplane
3364,cat
3365,automobile
3366,automobile
3367,deer
3368,ship
3369,frog
3370,frog
3371,dog
3372,cat
3373,frog
3374,airplane
3375,dog
3376,deer
3377,ship
3378,ship
3379,bird
3380,truck
3381,frog
3382,horse
3383,truck
3384,airplane
3385,automobile
3386,airplane
3387,dog
3388,horse
3389,automobile
3390,ship
3391,automobile
3392,truck
3393,cat
3394,dog
3395,dog
3396,deer
3397,automobile
3398,truck
3399,horse
3400,automobile
3401,airplane
3402,deer
3403,ship
3404,airplane
3405,ship
3406,horse
3407,ship
3408,cat
3409,frog
3410,frog
3411,airplane
3412,cat
3413,cat
3414,truck
3415,cat
3416,ship
3417,automobile
3418,cat
3419,horse
3420,frog
3421,airplane
3422,frog
3423,airplane
3424,horse
3425,airplane
3426,frog
3427,cat
3428,horse
3429,dog
3430,frog
3431,truck
3432,bird
3433,airplane
3434,dog
3435,truck
3436,cat
3437,frog
3438,dog
3439,ship
3440,dog
3441,deer
3442,ship
3443,deer
3444,deer
3445,cat
3446,horse
3447,bird
3448,cat
3449,frog
3450,truck
3451,truck
3452,dog
3453,truck
3454,automobile
3455,deer
3456,dog
3457,truck
3458,airplane
3459,automobile
3460,deer
3461,horse
3462,horse
3463,cat
3464,dog
3465,airplane
3466,horse
3467,truck
3468,deer
3469,truck
3470,deer
3471,frog
3472,horse
3473,cat
3474,automobile
3475,airplane
3476,horse
3477,bird
3478,bird
3479,cat
3480,ship
3481,cat
3482,ship
3483,airplane
3484,horse
3485,horse
3486,bird
3487,truck
3488,cat
3489,airplane
3490,frog
3491,airplane
3492,dog
3493,ship
3494,airplane
3495,airplane
3496,bird
3497,frog
3498,truck
3499,bird
3500,dog
3501,airplane
3502,truck
3503,airplane
3504,cat
3505,automobile
3506,dog
3507,deer
3508,airplane
3509,airplane
3510,automobile
3511,horse
3512,cat
3513,frog
3514,horse
3515,automobile
3516,horse
3517,airplane
3518,bird
3519,frog
3520,cat
3521,airplane
3522,dog
3523,horse
3524,bird
3525,bird
3526,frog
3527,automobile
3528,truck
3529,dog
3530,cat
3531,truck
3532,airplane
3533,bird
3534,dog
3535,dog
3536,cat
3537,horse
3538,frog
3539,truck
3540,dog
3541,automobile
3542,bird
3543,cat
3544,frog
3545,bird
3546,truck
3547,truck
3548,cat
3549,cat
3550,airplane
3551,dog
3552,horse
3553,bird
3554,deer
3555,deer
3556,ship
3557,cat
3558,airplane
3559,ship
3560,airplane
3561,frog
3562,ship
3563,airplane
3564,frog
3565,dog
3566,automobile
3567,ship
3568,truck
3569,cat
3570,bird
3571,bird
3572,deer
3573,horse
3574,deer
3575,cat
3576,horse
3577,frog
3578,bird
3579,ship
3580,deer
3581,dog
3582,horse
3583,automobile
3584,truck
3585,automobile
3586,dog
3587,truck
3588,automobile
3589,frog
3590,truck
3591,cat
3592,deer
3593,truck
3594,ship
3595,bird
3596,airplane
3597,automobile
3598,deer
3599,truck
3600,cat
3601,frog
3602,ship
3603,airplane
3604,ship
3605,deer
3606,cat
3607,cat
3608,ship
3609,dog
3610,horse
3611,bird
3612,deer
3613,frog
3614,frog
3615,airplane
3616,cat
3617,horse
3618,truck
3619,cat
3620,dog
3621,airplane
3622,bird
3623,horse
3624,frog
3625,horse
3626,cat
3627,deer
3628,truck
3629,frog
3630,frog
3631,deer
3632,ship
3633,deer
3634,horse
3635,bird
3636,automobile
3637,ship
3638,ship
3639,automobile
3640,dog
3641,cat
3642,deer
3643,bird
3644,airplane
3645,truck
3646,dog
3647,truck
3648,cat
3649,cat
3650,ship
3651,bird
3652,ship
3653,ship
3654,bird
3655,bird
3656,dog
3657,airplane
3658,automobile
3659,ship
3660,bird
3661,bird
3662,ship
3663,deer
3664,cat
3665,bird
3666,dog
3667,dog
3668,automobile
3669,dog
3670,cat
3671,horse
3672,ship
3673,ship
3674,dog
3675,ship
3676,deer
3677,automobile
3678,frog
3679,cat
3680,ship
3681,deer
3682,bird
3683,automobile
3684,automobile
3685,frog
3686,truck
3687,truck
3688,truck
3689,automobile
3690,deer
3691,horse
3692,horse
3693,automobile
3694,bird
3695,automobile
3696,ship
3697,cat
3698,truck
3699,bird
3700,bird
3701,automobile
3702,airplane
3703,bird
3704,truck
3705,cat
3706,horse
3707,automobile
3708,horse
3709,automobile
3710,cat
3711,deer
3712,deer
3713,automobile
3714,deer
3715,cat
3716,truck
3717,truck
3718,cat
3719,frog
3720,dog
3721,bird
3722,automobile
3723,truck
3724,bird
3725,cat
3726,bird
3727,ship
3728,deer
3729,dog
3730,horse
3731,automobile
3732,deer
3733,airplane
3734,truck
3735,airplane
3736,cat
3737,automobile
3738,bird
3739,cat
3740,cat
3741,airplane
3742,airplane
3743,airplane
3744,ship
3745,airplane
3746,frog
3747,truck
3748,automobile
3749,deer
3750,ship
3751,cat
3752,ship
3753,cat
3754,ship
3755,automobile
3756,ship
3757,ship
3758,horse
3759,ship
3760,ship
3761,automobile
3762,ship
3763,airplane
3764,truck
3765,cat
3766,airplane
3767,frog
3768,airplane
3769,dog
3770,deer
3771,airplane
3772,deer
3773,cat
3774,airplane
3775,automobile
3776,horse
3777,automobile
3778,bird
3779,frog
3780,deer
3781,airplane
3782,dog
3783,deer
3784,truck
3785,horse
3786,automobile
3787,frog
3788,airplane
3789,airplane
3790,dog
3791,truck
3792,ship
3793,truck
3794,dog
3795,airplane
3796,dog
3797,frog
3798,truck
3799,horse
3800,automobile
3801,automobile
3802,deer
3803,frog
3804,horse
3805,cat
3806,automobile
3807,dog
3808,truck
3809,airplane
3810,airplane
3811,airplane
3812,airplane
3813,bird
3814,deer
3815,airplane
3816,truck
3817,truck
3818,horse
3819,bird
3820,automobile
3821,cat
3822,bird
3823,truck
3824,horse
3825,ship
3826,horse
3827,automobile
3828,horse
3829,cat
3830,automobile
3831,automobile
3832,horse
3833,frog
3834,dog
3835,frog
3836,cat
3837,airplane
3838,deer
3839,horse
3840,automobile
3841,cat
3842,deer
3843,dog
3844,horse
3845,deer
3846,bird
3847,horse
3848,automobile
3849,deer
3850,airplane
3851,automobile
3852,deer
3853,automobile
3854,automobile
3855,airplane
3856,automobile
3857,dog
3858,truck
3859,truck
3860,frog
3861,horse
3862,frog
3863,deer
3864,cat
3865,deer
3866,truck
3867,deer
3868,bird
3869,automobile
3870,frog
3871,deer
3872,frog
3873,airplane
3874,truck
3875,truck
3876,frog
3877,ship
3878,ship
3879,dog
3880,cat
3881,dog
3882,dog
3883,cat
3884,truck
3885,dog
3886,horse
3887,ship
3888,automobile
3889,airplane
3890,horse
3891,truck
3892,truck
3893,deer
3894,horse
3895,bird
3896,cat
3897,deer
3898,airplane
3899,truck
3900,truck
3901,horse
3902,dog
3903,automobile
3904,airplane
3905,airplane
3906,ship
3907,horse
3908,frog
3909,airplane
3910,ship
3911,airplane
3912,horse
3913,dog
3914,automobile
3915,bird
3916,deer
3917,truck
3918,deer
3919,ship
3920,deer
3921,cat
3922,frog
3923,truck
3924,automobile
3925,automobile
3926,deer
3927,airplane
3928,horse
3929,horse
3930,automobile
3931,dog
3932,airplane
3933,horse
3934,frog
3935,cat
3936,automobile
3937,horse
3938,dog
3939,frog
3940,dog
3941,ship
3942,automobile
3943,horse
3944,ship
3945,truck
3946,truck
3947,airplane
3948,cat
3949,horse
3950,cat
3951,airplane
3952,horse
3953,airplane
3954,frog
3955,bird
3956,horse
3957,truck
3958,dog
3959,deer
3960,ship
3961,airplane
3962,deer
3963,truck
3964,horse
3965,automobile
3966,bird
3967,automobile
3968,horse
3969,airplane
3970,airplane
3971,frog
3972,ship
3973,ship
3974,horse
3975,horse
3976,horse
3977,bird
3978,airplane
3979,frog
3980,airplane
3981,ship
3982,horse
3983,automobile
3984,cat
3985,automobile
3986,deer
3987,cat
3988,bird
3989,airplane
3990,truck
3991,truck
3992,airplane
3993,frog
3994,truck
3995,automobile
3996,bird
3997,frog
3998,automobile
3999,dog
4000,bird
4001,airplane
4002,automobile
4003,ship
4004,bird
4005,truck
4006,dog
4007,dog
4008,truck
4009,deer
4010,bird
4011,automobile
4012,airplane
4013,bird
4014,deer
4015,bird
4016,frog
4017,frog
4018,bird
4019,truck
4020,frog
4021,dog
4022,automobile
4023,ship
4024,airplane
4025,cat
4026,bird
4027,frog
4028,dog
4029,cat
4030,horse
4031,automobile
4032,horse
4033,horse
4034,airplane
4035,cat
4036,automobile
4037,ship
4038,dog
4039,ship
4040,frog
4041,airplane
4042,automobile
4043,bird
4044,horse
4045,ship
4046,bird
4047,frog
4048,deer
4049,frog
4050,frog
4051,truck
4052,bird
4053,dog
4054,dog
4055,dog
4056,ship
4057,automobile
4058,cat
4059,deer
4060,airplane
4061,truck
4062,ship
4063,dog
4064,horse
4065,cat
4066,automobile
4067,dog
4068,deer
4069,horse
4070,airplane
4071,truck
4072,dog
4073,automobile
4074,horse
4075,ship
4076,frog
4077,horse
4078,deer
4079,cat
4080,ship
4081,ship
4082,automobile
4083,cat
4084,truck
4085,dog
4086,truck
4087,dog
4088,bird
4089,bird
4090,truck
4091,ship
4092,cat
4093,bird
4094,frog
4095,deer
4096,cat
4097,deer
4098,deer
4099,automobile
4100,truck
4101,cat
4102,cat
4103,automobile
4104,horse
4105,bird
4106,cat
4107,deer
4108,frog
4109,truck
4110,ship
4111,automobile
4112,automobile
4113,truck
4114,truck
4115,ship
4116,bird
4117,horse
4118,dog
4119,bird
4120,bird
4121,bird
4122,frog
4123,airplane
4124,automobile
4125,frog
4126,truck
4127,bird
4128,bird
4129,dog
4130,cat
4131,cat
4132,truck
4133,airplane
4134,cat
4135,bird
4136,deer
4137,truck
4138,frog
4139,horse
4140,frog
4141,ship
4142,truck
4143,frog
4144,horse
4145,deer
4146,horse
4147,deer
4148,airplane
4149,deer
4150,cat
4151,horse
4152,deer
4153,frog
4154,frog
4155,dog
4156,dog
4157,ship
4158,deer
4159,dog
4160,horse
4161,horse
4162,bird
4163,dog
4164,frog
4165,airplane
4166,airplane
4167,deer
4168,truck
4169,truck
4170,deer
4171,automobile
4172,frog
4173,airplane
4174,airplane
4175,cat
4176,bird
4177,horse
4178,deer
4179,automobile
4180,bird
4181,dog
4182,frog
4183,deer
4184,horse
4185,horse
4186,truck
4187,truck
4188,truck
4189,deer
4190,deer
4191,horse
4192,cat
4193,truck
4194,airplane
4195,deer
4196,bird
4197,horse
4198,dog
4199,ship
4200,automobile
4201,automobile
4202,horse
4203,automobile
4204,cat
4205,airplane
4206,dog
4207,truck
4208,dog
4209,truck
4210,automobile
4211,bird
4212,automobile
4213,bird
4214,automobile
4215,bird
4216,deer
4217,bird
4218,bird
4219,truck
4220,horse
4221,dog
4222,horse
4223,automobile
4224,ship
4225,airplane
4226,cat
4227,airplane
4228,bird
4229,ship
4230,deer
4231,cat
4232,dog
4233,automobile
4234,horse
4235,frog
4236,truck
4237,truck
4238,bird
4239,bird
4240,deer
4241,cat
4242,deer
4243,deer
4244,bird
4245,horse
4246,automobile
4247,automobile
4248,airplane
4249,ship
4250,frog
4251,ship
4252,automobile
4253,automobile
4254,automobile
4255,bird
4256,frog
4257,frog
4258,ship
4259,automobile
4260,truck
4261,ship
4262,bird
4263,ship
4264,truck
4265,ship
4266,bird
4267,airplane
4268,deer
4269,horse
4270,dog
4271,deer
4272,frog
4273,cat
4274,ship
4275,airplane
4276,horse
4277,dog
4278,deer
4279,bird
4280,airplane
4281,bird
4282,ship
4283,frog
4284,horse
4285,automobile
4286,deer
4287,airplane
4288,bird
4289,cat
4290,airplane
4291,bird
4292,deer
4293,deer
4294,bird
4295,bird
4296,dog
4297,horse
4298,airplane
4299,dog
4300,frog
4301,dog
4302,airplane
4303,automobile
4304,frog
4305,airplane
4306,automobile
4307,cat
4308,cat
4309,ship
4310,ship
4311,cat
4312,automobile
4313,airplane
4314,truck
4315,horse
4316,truck
4317,deer
4318,airplane
4319,dog
4320,bird
4321,truck
4322,deer
4323,truck
4324,automobile
4325,bird
4326,dog
4327,ship
4328,frog
4329,automobile
4330,deer
4331,deer
4332,cat
4333,ship
4334,dog
4335,truck
4336,dog
4337,automobile
4338,bird
4339,truck
4340,airplane
4341,airplane
4342,frog
4343,truck
4344,ship
4345,bird
4346,automobile
4347,airplane
4348,horse
4349,cat
4350,deer
4351,cat
4352,airplane
4353,truck
4354,bird
4355,ship
4356,ship
4357,truck
4358,bird
4359,cat
4360,truck
4361,deer
4362,frog
4363,airplane
4364,ship
4365,bird
4366,bird
4367,horse
4368,truck
4369,truck
4370,dog
4371,bird
4372,truck
4373,bird
4374,ship
4375,frog
4376,frog
4377,bird
4378,deer
4379,airplane
4380,horse
4381,bird
4382,cat
4383,airplane
4384,deer
4385,dog
4386,truck
4387,ship
4388,automobile
4389,airplane
4390,dog
4391,horse
4392,bird
4393,ship
4394,bird
4395,airplane
4396,bird
4397,frog
4398,automobile
4399,ship
4400,dog
4401,frog
4402,ship
4403,cat
4404,automobile
4405,frog
4406,automobile
4407,cat
4408,automobile
4409,bird
4410,horse
4411,frog
4412,airplane
4413,horse
4414,horse
4415,deer
4416,airplane
4417,truck
4418,frog
4419,cat
4420,bird
4421,frog
4422,automobile
4423,deer
4424,deer
4425,ship
4426,ship
4427,ship
4428,airplane
4429,frog
4430,bird
4431,truck
4432,horse
4433,truck
4434,cat
4435,cat
4436,deer
4437,bird
4438,horse
4439,airplane
4440,cat
4441,cat
4442,bird
4443,horse
4444,truck
4445,dog
4446,cat
4447,horse
4448,deer
4449,airplane
4450,ship
4451,bird
4452,deer
4453,horse
4454,dog
4455,ship
4456,ship
4457,airplane
4458,dog
4459,automobile
4460,frog
4461,airplane
4462,deer
4463,ship
4464,airplane
4465,airplane
4466,airplane
4467,automobile
4468,frog
4469,deer
4470,bird
4471,truck
4472,deer
4473,frog
4474,bird
4475,horse
4476,truck
4477,truck
4478,horse
4479,airplane
4480,bird
4481,ship
4482,dog
4483,automobile
4484,deer
4485,deer
4486,cat
4487,ship
4488,deer
4489,frog
4490,ship
4491,horse
4492,cat
4493,dog
4494,automobile
4495,ship
4496,frog
4497,ship
4498,deer
4499,deer
4500,ship
4501,automobile
4502,dog
4503,bird
4504,deer
4505,cat
4506,deer
4507,truck
4508,cat
4509,airplane
4510,deer
4511,truck
4512,frog
4513,bird
4514,airplane
4515,bird
4516,cat
4517,automobile
4518,automobile
4519,bird
4520,bird
4521,cat
4522,cat
4523,horse
4524,ship
4525,truck
4526,deer
4527,deer
4528,horse
4529,horse
4530,dog
4531,deer
4532,truck
4533,ship
4534,frog
4535,cat
4536,deer
4537,dog
4538,cat
4539,cat
4540,truck
4541,frog
4542,ship
4543,dog
4544,bird
4545,horse
4546,dog
4547,deer
4548,deer
4549,airplane
4550,deer
4551,airplane
4552,frog
4553,bird
4554,deer
4555,horse
4556,automobile
4557,automobile
4558,ship
4559,automobile
4560,truck
4561,automobile
4562,frog
4563,dog
4564,cat
4565,cat
4566,airplane
4567,airplane
4568,ship
4569,dog
4570,deer
4571,automobile
4572,deer
4573,ship
4574,ship
4575,horse
4576,cat
4577,dog
4578,automobile
4579,ship
4580,deer
4581,automobile
4582,bird
4583,frog
4584,cat
4585,dog
4586,truck
4587,frog
4588,horse
4589,airplane
4590,bird
4591,deer
4592,dog
4593,frog
4594,automobile
4595,bird
4596,frog
4597,automobile
4598,dog
4599,ship
4600,horse
4601,deer
4602,ship
4603,airplane
4604,truck
4605,airplane
4606,dog
4607,horse
4608,truck
4609,deer
4610,bird
4611,frog
4612,cat
4613,airplane
4614,frog
4615,horse
4616,airplane
4617,horse
4618,horse
4619,dog
4620,dog
4621,frog
4622,airplane
4623,horse
4624,ship
4625,frog
4626,bird
4627,cat
4628,frog
4629,dog
4630,horse
4631,frog
4632,deer
4633,horse
4634,dog
4635,truck
4636,automobile
4637,cat
4638,airplane
4639,deer
4640,automobile
4641,cat
4642,cat
4643,dog
4644,horse
4645,ship
4646,deer
4647,truck
4648,ship
4649,frog
4650,frog
4651,cat
4652,horse
4653,bird
4654,dog
4655,airplane
4656,truck
4657,deer
4658,truck
4659,airplane
4660,airplane
4661,ship
4662,frog
4663,horse
4664,airplane
4665,truck
4666,horse
4667,horse
4668,frog
4669,ship
4670,automobile
4671,truck
4672,truck
4673,deer
